#########################################################################
#                                                                       #
# Veto configuration file for the November 2013 beamtime                #
#                                                                       #
#########################################################################
#
## Total # Elements in array, Pulse-Height info? Time info? Position info?
## Info switch is off/on = 0/1
##      Total   Energy? Time?   Position?
Size:  	438    	1       1       1
#RawHits:
#BitPattern: data/TAPS.pat
#
#
#
# Now enter the information for each element....if the number of
# elements is specified as 10 above then there must be 10 element spec lines
# ADCs low,high define in MeV the range of a valid hit.
# ped is the zero-point offset channel and MeV/ch is the ADC conversionsion
# TDCs low, high define in ns the range of a valid hit.
# Off is the time-zero offset channel and ns/ch is the conversion gain.
# Pos 3-vector usually relates to the center of the front face of a crystal
# assuming origin at center of target, beam in z-direction
# with Bene's calib-files
#        ADC#  low  high ped  MeV/ch  TDC#  low/high Off ns/ch  Pos x,y,z (cm)
#
# BLOCK A
#
# 4 PWO Ring 1
Element:   26458  0.100 9999.0   86.89 0.011423   26449 -1000.0  1000.0  3411.15 -0.050000  -25.981  -45.000  174.200
Element:   26459  0.100 9999.0   84.38 0.015519   26453 -1000.0  1000.0  3443.34 -0.050000  -20.785  -48.000  174.200
Element:   26460  0.100 9999.0   85.52 0.011204   26450 -1000.0  1000.0  3450.67 -0.050000  -15.588  -51.000  174.200
Element:   26461  0.100 9999.0   84.53 0.013075   26454 -1000.0  1000.0  3453.15 -0.050000  -10.392  -54.000  174.200
Element:   26462  0.100 9999.0   84.32 0.013486   26451 -1000.0  1000.0  3427.85 -0.050000   -5.196  -57.000  174.200
Element:   26463  0.100 9999.0   86.04 0.013404   26455 -1000.0  1000.0  3424.47 -0.050000  -51.962  -36.000  174.200
Element:   26488  0.100 9999.0   84.87 0.009847   26480 -1000.0  1000.0  3476.82 -0.050000  -46.765  -39.000  174.200
Element:   26489  0.100 9999.0   92.56 0.012123   26484 -1000.0  1000.0  3462.40 -0.050000  -41.569  -42.000  174.200
Element:   26490  0.100 9999.0   84.80 0.012555   26481 -1000.0  1000.0  3452.90 -0.050000  -36.373  -45.000  174.200
Element:   26491  0.100 9999.0   85.79 0.011656   26485 -1000.0  1000.0  3479.76 -0.050000  -31.177  -48.000  174.200
Element:   26492  0.100 9999.0   85.60 0.011207   26482 -1000.0  1000.0  3485.07 -0.050000  -25.981  -51.000  174.200
Element:   26493  0.100 9999.0   85.17 0.012035   26486 -1000.0  1000.0  3471.39 -0.050000  -20.785  -54.000  174.200
Element:   26494  0.100 9999.0   85.20 0.012659   26483 -1000.0  1000.0  3476.49 -0.050000  -15.588  -57.000  174.200
Element:   26495  0.100 9999.0   86.22 0.016600   26487 -1000.0  1000.0  3457.13 -0.050000  -10.392  -60.000  174.200
#										  
# BLOCK C									  
#										  
# 4 PWO Ring 1									  
Element:   27008  0.100 9999.0   93.40 0.012179   27000 -1000.0  1000.0  3352.42 -0.050000    1.347   -4.667  174.200
Element:   27008  0.100 9999.0   93.40 0.012179   27000 -1000.0  1000.0  3352.42 -0.050000   -1.347   -4.667  174.200
Element:   27008  0.100 9999.0   93.40 0.015638   27000 -1000.0  1000.0  3369.62 -0.050000    1.347   -7.333  174.200
Element:   27008  0.100 9999.0   93.40 0.014584   27000 -1000.0  1000.0  3350.25 -0.050000   -1.347   -7.333  174.200
#										  
# 4 PWO Ring 2									  
Element:   27009  0.100 9999.0  109.37 0.014584   27004 -1000.0  1000.0  3342.89 -0.050000    1.347  -10.667  174.200
Element:   27009  0.100 9999.0  109.37 0.014584   27004 -1000.0  1000.0  3342.89 -0.050000   -1.347  -10.667  174.200
Element:   27009  0.100 9999.0  109.37 0.014584   27004 -1000.0  1000.0  3342.89 -0.050000    1.347  -13.333  174.200
Element:   27009  0.100 9999.0  109.37 0.014584   27004 -1000.0  1000.0  3342.89 -0.050000   -1.347  -13.333  174.200
#										  
# 4 PWO Ring 2									  
Element:   27010  0.100 9999.0   91.65 0.014584   27001 -1000.0  1000.0   -16.23 -0.050000    6.543   -7.667  174.200
Element:   27010  0.100 9999.0   91.65 0.014584   27001 -1000.0  1000.0   -16.23 -0.050000    3.849   -7.667  174.200
Element:   27010  0.100 9999.0   91.65 0.014584   27001 -1000.0  1000.0   -16.23 -0.050000    6.543  -10.333  174.200
Element:   27010  0.100 9999.0   91.65 0.014584   27001 -1000.0  1000.0   -16.23 -0.050000    3.849  -10.333  174.200
#										  
# BaF2 Rings									  
Element:   27011  0.100 9999.0   86.64 0.027645   27005 -1000.0  1000.0  3359.91 -0.050000    0.000  -18.000  174.200
Element:   27012  0.100 9999.0   85.02 0.027431   27002 -1000.0  1000.0  3380.93 -0.050000    5.196  -15.000  174.200
Element:   27013  0.100 9999.0   86.49 0.024311   27006 -1000.0  1000.0  3397.08 -0.050000   10.392  -12.000  174.200
Element:   27014  0.100 9999.0   86.23 0.024182   27003 -1000.0  1000.0  3357.69 -0.050000    0.000  -24.000  174.200
Element:   27015  0.100 9999.0   87.12 0.030168   27007 -1000.0  1000.0  3399.00 -0.050000    5.196  -21.000  174.200
Element:   27040  0.100 9999.0   87.94 0.048986   27032 -1000.0  1000.0  3321.95 -0.050000   10.392  -18.000  174.200
Element:   27041  0.100 9999.0   95.37 0.018335   27036 -1000.0  1000.0  3341.22 -0.050000   15.588  -15.000  174.200
Element:   27042  0.100 9999.0   87.63 0.023791   27033 -1000.0  1000.0  3314.43 -0.050000    0.000  -30.000  174.200
Element:   27043  0.100 9999.0   95.62 0.041606   27037 -1000.0  1000.0  3302.18 -0.050000    5.196  -27.000  174.200
Element:   27044  0.100 9999.0   85.61 0.027938   27034 -1000.0  1000.0  3364.53 -0.050000   10.392  -24.000  174.200
Element:   27045  0.100 9999.0   85.85 0.022042   27038 -1000.0  1000.0  3319.56 -0.050000   15.588  -21.000  174.200
Element:   27046  0.100 9999.0   86.12 0.025618   27035 -1000.0  1000.0  3319.55 -0.050000   20.785  -18.000  174.200
Element:   27047  0.100 9999.0   87.09 0.025521   27039 -1000.0  1000.0  3311.28 -0.050000    0.000  -36.000  174.200
Element:   27072  0.100 9999.0   87.12 0.030727   27064 -1000.0  1000.0  3364.18 -0.050000    5.196  -33.000  174.200
Element:   27073  0.100 9999.0   87.46 0.030793   27068 -1000.0  1000.0  3359.04 -0.050000   10.392  -30.000  174.200
Element:   27074  0.100 9999.0   87.02 0.030899   27065 -1000.0  1000.0  3366.99 -0.050000   15.588  -27.000  174.200
Element:   27075  0.100 9999.0   85.94 0.028631   27069 -1000.0  1000.0  3343.10 -0.050000   20.785  -24.000  174.200
